label,text,urls,sender,spfrecord,text_length,word_count,avg_words_per_sentence,suspicious_word_count,urgency_score,exclamation_count,caps_ratio,money_mentions,personal_info_requests,sender_domain_suspicious,sender_tld,sender_domain_length,sender_domain_spoofed,url_count,suspicious_url,url_shortener,url_ip_address,url_suspicious_tld,timestamp,day_of_week,hour_sent,email_client,dkim_valid,dmarc_pass,priority,message_size_bytes
legit,Dividend of S$100 credited to your account,bank_of_china_sg.jp,noreply@bank_of_china_sg.edu,pass,42,7,7.0,1,0,0,0.048,1,0,False,.edu,20,False,1,False,False,False,False,2025-08-25 13:18:28,Monday,13,Outlook,False,False,low,5480
legit,Security alert: Stripe accessed from new device,goldmansachs.jp,noreply@goldmansachs.de,pass,47,7,7.0,1,0,0,0.043,0,0,True,.de,15,False,1,False,False,False,False,2025-03-18 14:15:28,Tuesday,14,Gmail,False,True,normal,1574
legit,Security scan completed - no threats found,none,noreply@emirates_nbd.au,pass,42,7,7.0,0,0,0,0.024,0,0,True,.au,15,False,0,False,False,False,False,2025-04-06 16:52:28,Sunday,16,Yahoo Mail,True,True,low,3302
legit,Your IRCC profile has been updated successfully,none,noreply@td_canada.com,pass,47,7,7.0,1,0,0,0.106,0,0,False,.com,13,False,0,False,False,False,False,2025-06-18 15:24:28,Wednesday,15,Apple Mail,False,False,low,2280
phishing,FRAUD ALERT: Suspicious activity on Zelle! Secure immediately,update-citibank_singapore.phish,security@fake-citibank_singapore.com,fail,61,8,8.0,4,1,1,0.213,0,0,True,.com,27,True,1,True,False,False,False,2025-03-30 11:51:28,Sunday,11,Unknown,False,False,high,1210
legit,Your data export is ready for download,japan_post.co.uk,noreply@japan_post.jp,pass,38,7,7.0,0,0,0,0.026,0,0,True,.jp,13,False,1,False,True,False,False,2025-06-28 12:04:28,Saturday,12,Outlook,True,True,normal,5043
phishing,COURT SUMMONS: IRS fraud case! Respond within 6 days,update-citibank.bogus,security@fake-citibank.com,fail,52,9,9.0,0,0,1,0.308,0,0,True,.com,17,True,1,False,False,False,False,2025-05-13 16:29:28,Tuesday,16,Unknown,False,False,normal,1825
phishing,"PayEase account will be deleted! Save ¥100,000 now",urgent-icbc.fake,security@fake-icbc.com,fail,50,8,8.0,1,0,1,0.06,1,0,True,.com,13,True,1,True,False,False,False,2025-06-29 15:55:28,Sunday,15,Yahoo Mail,False,False,normal,2860
phishing,"Employment_Insurance AUDIT: Submit documents or face C$5,000",secure-desjardins.illegit,security@fake-desjardins.com,fail,60,7,7.0,0,0,0,0.15,1,0,True,.com,19,True,1,False,False,False,False,2025-09-05 23:04:28,Friday,23,Gmail,False,False,normal,2785
legit,"PayEase transaction limit updated to ¥1,000,000",none,noreply@china_minsheng.gov,pass,47,6,6.0,1,0,0,0.043,1,0,False,.gov,18,False,0,False,False,False,False,2025-08-23 13:57:28,Saturday,13,Yahoo Mail,True,True,high,7609
legit,Security scan completed - no threats found,none,noreply@nationwide.edu,pass,42,7,7.0,0,0,0,0.024,0,0,False,.edu,14,False,0,False,False,False,False,2025-06-22 10:07:28,Sunday,10,Thunderbird,True,False,normal,3597
legit,Annual investment report for 2023 is available,none,noreply@bpce.jp,pass,46,7,7.0,0,0,0,0.022,0,0,True,.jp,7,False,0,False,False,False,False,2025-08-16 10:50:28,Saturday,10,Gmail,True,False,normal,5739
phishing,SYSTEM UPDATE REQUIRED: Download security patch within 21 hours,urgent-bradesco.evil,security@fake-bradesco.com,fail,63,9,9.0,1,0,0,0.333,0,0,True,.com,17,True,1,True,False,False,False,2025-08-27 04:16:28,Wednesday,4,Yahoo Mail,True,False,high,1274
phishing,IPO OPPORTUNITY: Get 843 shares before public! Pay R$200,alert-pine.illegit,security@fake-pine.com,fail,56,9,9.0,0,0,1,0.304,1,0,True,.com,13,True,1,False,False,False,False,2025-07-16 13:06:28,Wednesday,13,Unknown,False,False,normal,1764
legit,Cheque book request approved for RBC account ****9725,none,noreply@rbc.de,pass,53,8,8.0,1,0,0,0.075,0,0,True,.de,6,False,0,False,False,False,False,2025-08-22 13:44:28,Friday,13,Outlook,True,True,normal,2484
phishing,IPO OPPORTUNITY: Get 802 shares before public! Pay AED500,secure-enbd.fraud,security@fake-enbd.com,fail,57,9,9.0,0,0,1,0.333,0,0,True,.com,13,True,1,True,False,False,False,2025-05-06 00:29:28,Tuesday,0,Thunderbird,True,False,high,2576
phishing,FRAUD ALERT: Suspicious activity on Stripe! Secure immediately,verify-bankofamerica.illegit,security@fake-bankofamerica.com,fail,62,8,8.0,4,1,1,0.21,0,0,True,.com,22,True,1,False,False,False,False,2025-04-06 02:23:28,Sunday,2,Unknown,False,False,normal,1209
legit,Your data export is ready for download,shinsei.de,noreply@shinsei.au,pass,38,7,7.0,0,0,0,0.026,0,0,True,.au,10,False,1,False,False,False,False,2025-04-08 14:12:28,Tuesday,14,Gmail,True,False,normal,1116
phishing,"TAX AUTHORITY: Pay MX$10,000 on HSBC_Mexico transactions",alert-hsbc_mexico.suspicious,security@fake-hsbc_mexico.com,fail,56,7,7.0,0,0,0,0.357,1,0,True,.com,20,True,1,True,False,False,False,2025-06-29 03:33:28,Sunday,3,Yahoo Mail,False,False,normal,2413
phishing,"GOLD PREDICTION: Buy at 1994, sell at 3232",secure-lloyds.evil,security@fake-lloyds.com,fail,42,8,8.0,0,0,0,0.357,0,0,True,.com,15,True,1,True,False,False,False,2025-03-26 01:19:28,Wednesday,1,Unknown,False,False,high,810
legit,Investment maturity: £500 will mature on 26/8/2024,santander.jp,noreply@santander.in,pass,50,7,7.0,0,0,0,0.02,1,0,True,.in,12,False,1,False,False,False,False,2025-06-19 13:35:28,Thursday,13,Gmail,False,True,normal,3008
legit,"Bill payment of MX$1,000 successful via Venmo",mifel.org,noreply@mifel.fr,pass,45,7,7.0,0,0,0,0.089,1,0,True,.fr,8,False,1,False,False,False,False,2025-06-19 14:56:28,Thursday,14,Outlook,True,False,low,7424
legit,"HypoVereinsbank credit card bill of $2,500 is due on 18/11/2024",hypovereinsbank.in,noreply@hypovereinsbank.fr,pass,63,10,10.0,0,0,0,0.032,1,1,True,.fr,18,False,1,False,False,False,False,2025-09-03 16:27:28,Wednesday,16,Gmail,True,True,normal,3311
phishing,"Stripe will charge fees! Pay $1,000 to continue free service",update-usbank.suspicious,security@fake-usbank.com,fail,60,10,10.0,0,0,1,0.033,1,0,True,.com,15,True,1,True,False,False,False,2025-07-17 00:52:28,Thursday,0,Unknown,False,False,high,514
phishing,CIPC benefits CANCELLED! Restore within 12 January 2025,secure-barclays_africa.fake,security@fake-barclays_africa.com,fail,55,8,8.0,0,0,1,0.273,0,0,True,.com,24,True,1,True,False,False,False,2025-05-26 01:56:28,Monday,1,Unknown,False,False,normal,600
phishing,"TRADING ACCOUNT: Margin call! Deposit C$50,000 or lose positions",alert-rbc.bad,security@fake-rbc.com,fail,64,9,9.0,1,0,1,0.266,1,0,True,.com,12,True,1,True,False,False,False,2025-05-31 15:50:28,Saturday,15,Unknown,False,False,high,824
phishing,HDFC AUDIT: Submit transaction history or face penalty,update-hdfc.evil,security@fake-hdfc.com,fail,54,8,8.0,0,0,0,0.185,0,0,True,.com,13,True,1,True,False,False,False,2025-07-11 09:22:28,Friday,9,Unknown,False,False,high,2719
phishing,Your RBC card expires today! Renew immediately or lose access,secure-rbc.phish,security@fake-rbc.com,fail,61,10,10.0,2,2,1,0.082,0,0,True,.com,12,True,1,True,False,False,False,2025-03-31 13:13:28,Monday,13,Yahoo Mail,False,False,high,2968
phishing,GOVERNMENT MANDATE: Link ID with Starling by 14 January 2025,update-metro.fraud,security@fake-metro.com,fail,60,10,10.0,0,0,0,0.367,0,0,True,.com,14,True,1,True,False,False,False,2025-07-29 01:48:28,Tuesday,1,Unknown,False,False,normal,2347
legit,"VA payment of MX$50,000 has been processed",invex.in,noreply@invex.jp,pass,42,7,7.0,0,0,0,0.095,1,0,True,.jp,8,False,1,False,False,False,False,2025-05-06 16:30:28,Tuesday,16,Outlook,True,True,normal,7149
legit,New features available in Cloud_Service,sony_bank.au,noreply@sony_bank.edu,pass,39,5,5.0,0,0,0,0.077,0,0,False,.edu,13,False,1,False,False,False,False,2025-05-27 17:59:28,Tuesday,17,Gmail,True,False,normal,4720
phishing,LEGAL ACTION: DEWA violation detected! Pay AED500,update-hsbc_uae.fake,security@fake-hsbc_uae.com,fail,49,7,7.0,0,0,1,0.388,0,0,True,.com,17,True,1,True,False,False,False,2025-05-22 16:11:28,Thursday,16,Unknown,False,False,low,1692
legit,Bill payment of C$100 successful via Venmo,none,noreply@desjardins.jp,pass,42,7,7.0,0,0,0,0.071,1,0,True,.jp,13,False,0,False,False,False,False,2025-08-08 13:53:28,Friday,13,Outlook,False,True,normal,7173
phishing,COURT ORDER: Citibank_UAE account frozen! Appeal within 24 hours,secure-citibank_uae.suspicious,security@fake-citibank_uae.com,fail,64,9,9.0,2,0,1,0.234,0,0,True,.com,21,True,1,True,False,False,False,2025-04-25 10:49:28,Friday,10,Outlook,True,False,high,1793
phishing,FINAL NOTICE: Update your EFG details or face closure,verify-efg.suspicious,security@fake-efg.com,fail,53,9,9.0,1,0,0,0.283,0,0,True,.com,12,True,1,True,False,False,False,2025-03-19 23:59:28,Wednesday,23,Unknown,False,False,normal,1145
phishing,macOS ACTIVATION FAILED: Reactivate within 15 days,update-federal.bogus,security@fake-federal.com,fail,50,7,7.0,0,0,0,0.38,0,0,True,.com,16,True,1,False,False,False,False,2025-04-10 13:41:28,Thursday,13,Unknown,False,False,normal,1405
phishing,VTB_Online license suspended! Verify to restore access,secure-bank_fc_otkritie.suspicious,security@fake-bank_fc_otkritie.com,fail,54,7,7.0,2,0,1,0.093,0,0,True,.com,25,True,1,True,False,False,False,2025-08-14 13:48:28,Thursday,13,Apple Mail,True,False,normal,2663
phishing,Firefox IS OUTDATED: Update immediately for security,alert-caisse_epargne.bad,security@fake-caisse_epargne.com,fail,52,7,7.0,2,1,0,0.231,0,0,True,.com,23,True,1,True,False,False,False,2025-06-19 03:51:28,Thursday,3,Unknown,False,False,normal,1764
phishing,CBIRC benefits CANCELLED! Restore within 16 January 2025,verify-bank_of_communications.malicious,security@fake-bank_of_communications.com,fail,56,8,8.0,0,0,1,0.286,0,0,True,.com,31,True,1,True,False,False,False,2025-06-26 23:46:28,Thursday,23,Gmail,False,False,high,1314
phishing,GOVERNMENT MANDATE: Link ID with Google_Pay by 9 February 2025,alert-rbc.illegit,security@fake-rbc.com,fail,62,10,10.0,0,0,0,0.371,0,0,True,.com,12,True,1,False,False,False,False,2025-04-03 00:24:28,Thursday,0,Unknown,False,False,normal,2426
phishing,Your Alfa_Bank card expires today! Renew immediately or lose access,update-alfa_bank.bogus,security@fake-alfa_bank.com,fail,67,10,10.0,2,2,1,0.06,0,0,True,.com,18,True,1,False,False,False,False,2025-08-24 02:43:28,Sunday,2,Yahoo Mail,False,False,normal,766
phishing,Your PayPal PIN is compromised! Change within 1 hour,secure-cbd.phish,security@fake-cbd.com,fail,52,9,9.0,0,0,1,0.135,0,1,True,.com,12,True,1,True,False,False,False,2025-05-17 09:22:28,Saturday,9,Unknown,False,False,normal,886
phishing,Windows LICENSE VIOLATION: Pay R500 or face legal action,update-capitec.fraud,security@fake-capitec.com,fail,56,9,9.0,0,0,0,0.339,0,0,True,.com,16,True,1,True,False,False,False,2025-09-01 12:23:28,Monday,12,Unknown,False,False,high,1047
phishing,"Office LICENSE VIOLATION: Pay R$12,500 or face legal action",secure-safra.bad,security@fake-safra.com,fail,59,9,9.0,0,0,0,0.322,1,0,True,.com,14,True,1,True,False,False,False,2025-04-23 14:52:28,Wednesday,14,Outlook,False,False,normal,2271
phishing,"C$25,000 stuck in Samsung_Pay wallet! Complete verification",update-canadian_western.scam,security@fake-canadian_western.com,fail,59,7,7.0,0,0,1,0.068,1,0,True,.com,25,True,1,True,False,False,False,2025-05-07 14:40:28,Wednesday,14,Thunderbird,False,False,high,523
legit,MEI statement for Q1 2023 is now available,pine.org,noreply@pine.au,pass,42,8,8.0,0,0,0,0.095,0,0,True,.au,7,False,1,False,False,False,False,2025-06-10 15:56:28,Tuesday,15,Gmail,False,True,normal,5788
phishing,CRITICAL UPDATE: Adobe vulnerability found! Patch now,alert-rakuten_bank.illegit,security@fake-rakuten_bank.com,fail,53,7,7.0,1,1,1,0.302,0,0,True,.com,21,True,1,False,False,False,False,2025-04-06 23:37:28,Sunday,23,Gmail,False,False,normal,772
legit,Your Pole_Emploi profile has been updated successfully,la_banque_postale.fr,noreply@la_banque_postale.au,pass,54,7,7.0,1,0,0,0.056,0,0,True,.au,20,False,1,False,False,False,False,2025-06-21 10:37:28,Saturday,10,Outlook,False,False,normal,1139
phishing,"TAX AUTHORITY: Pay $5,000 on HypoVereinsbank transactions",update-hypovereinsbank.scam,security@fake-hypovereinsbank.com,fail,57,7,7.0,0,0,0,0.263,1,0,True,.com,24,True,1,True,False,False,False,2025-04-24 01:43:28,Thursday,1,Unknown,False,False,normal,1008
legit,Your Taxation_Bureau profile has been updated successfully,bank_of_communications.co.uk,noreply@bank_of_communications.gov,pass,58,7,7.0,1,0,0,0.052,0,0,False,.gov,26,False,1,False,False,False,False,2025-08-07 11:09:28,Thursday,11,Gmail,False,True,normal,5308
legit,Your Bank_FC_Otkritie account KYC has been updated successfully,none,noreply@bank_fc_otkritie.org,pass,63,8,8.0,2,0,0,0.127,0,0,False,.org,20,False,0,False,False,False,False,2025-04-14 13:00:28,Monday,13,Outlook,True,True,normal,5283
legit,"Cashback of ₹5,000 credited to your AmazonPay",axis.fr,noreply@axis.jp,pass,45,7,7.0,0,0,0,0.067,1,0,True,.jp,7,False,1,False,False,False,False,2025-05-09 12:41:28,Friday,12,Apple Mail,True,True,normal,2038
phishing,IMMIGRATION ALERT: CCB status expired! Renew immediately,update-scotiabank.illegit,security@fake-scotiabank.com,fail,56,7,7.0,2,1,1,0.357,0,0,True,.com,19,True,1,False,False,False,False,2025-03-26 05:05:28,Wednesday,5,Apple Mail,False,False,normal,2388
phishing,"Taxation_Dept NOTICE: Pay C$5,000 penalty immediately",alert-desjardins.malicious,security@fake-desjardins.com,fail,53,6,6.0,1,1,0,0.189,1,0,True,.com,19,True,1,True,False,False,False,2025-07-30 16:22:28,Wednesday,16,Thunderbird,False,False,high,837
legit,New features available in Mobile_App,mifel.edu,noreply@mifel.gov,pass,36,5,5.0,0,0,0,0.083,0,0,False,.gov,9,False,1,False,False,False,False,2025-04-15 14:17:28,Tuesday,14,Gmail,True,True,normal,4925
phishing,CRITICAL: Your Apple_Pay_AU account is compromised! Secure now,verify-macquarie.bad,security@fake-macquarie.com,fail,62,8,8.0,2,1,1,0.226,0,0,True,.com,18,True,1,True,False,False,False,2025-07-16 22:16:28,Wednesday,22,Unknown,False,False,normal,1819
phishing,"CRYPTO BOOM: Turn R50,000 into R10,000 guaranteed",update-barclays_africa.malicious,security@fake-barclays_africa.com,fail,49,7,7.0,0,0,0,0.265,0,0,True,.com,24,True,1,True,False,False,False,2025-04-08 15:24:28,Tuesday,15,Unknown,False,True,low,1364
phishing,SECURITY BREACH: TDBank customer data compromised! Secure your account,urgent-tdbank.phish,security@fake-tdbank.com,fail,70,9,9.0,2,0,1,0.257,0,0,True,.com,15,True,1,True,False,False,False,2025-05-11 03:34:28,Sunday,3,Unknown,False,False,high,2858
legit,CBIRC statement for Q1 2024 is now available,none,noreply@bank_of_china.de,pass,44,8,8.0,0,0,0,0.136,0,0,True,.de,16,False,0,False,False,False,False,2025-06-18 08:05:28,Wednesday,8,Outlook,True,False,normal,5455
legit,Your Antivirus license has been renewed,sberbank.org,noreply@sberbank.de,pass,39,6,6.0,0,0,0,0.051,0,0,True,.de,11,False,1,False,False,False,False,2025-07-01 12:47:28,Tuesday,12,Gmail,False,False,low,7261
legit,Interest of R100 credited to your Mercantile account,mercantile.com,noreply@mercantile.jp,pass,52,8,8.0,1,0,0,0.058,0,0,True,.jp,13,False,1,False,False,False,False,2025-09-01 09:07:28,Monday,9,Unknown,True,True,normal,7620
legit,Warranty registration confirmed for tablet,raiffeisenbank.org,noreply@raiffeisenbank.fr,pass,42,5,5.0,1,0,0,0.024,0,0,True,.fr,17,False,1,False,False,False,False,2025-08-19 10:13:28,Tuesday,10,Apple Mail,False,True,normal,2316
legit,"Bill payment of ₽35,000 successful via Yandex_Money",unicredit_bank.com,noreply@unicredit_bank.org,pass,51,7,7.0,0,0,0,0.059,1,0,False,.org,18,False,1,False,False,False,False,2025-07-06 15:44:28,Sunday,15,Yahoo Mail,False,True,normal,2023
legit,Tax-saving investment reminder for financial year 2024,none,noreply@safra.de,pass,54,7,7.0,0,0,0,0.019,0,0,True,.de,8,False,0,False,False,False,False,2025-06-10 17:40:28,Tuesday,17,Apple Mail,True,True,normal,1471
phishing,"IPO OPPORTUNITY: Get 653 shares before public! Pay ¥25,000",update-mitsubishi_ufj.illegit,security@fake-mitsubishi_ufj.com,fail,58,9,9.0,0,0,1,0.276,1,0,True,.com,23,True,1,False,False,False,False,2025-06-04 00:14:28,Wednesday,0,Thunderbird,True,False,low,2613
legit,Cheque book request approved for Ping_An account ****2570,none,noreply@ping_an.jp,pass,57,8,8.0,1,0,0,0.053,0,1,True,.jp,10,False,0,False,False,False,False,2025-08-13 09:57:28,Wednesday,9,Apple Mail,True,True,normal,3752
phishing,"STOCK TIP: ASML will rise 150%! Invest R5,000 now",verify-barclays_africa.evil,security@fake-barclays_africa.com,fail,49,9,9.0,0,0,1,0.286,0,0,True,.com,24,True,1,True,False,False,False,2025-08-28 00:17:28,Thursday,0,Unknown,False,False,normal,2982
legit,"Mobile recharge of ¥25,000 completed via Origami_Pay",japan_post.co.uk,noreply@japan_post.org,pass,52,7,7.0,0,0,0,0.058,1,0,False,.org,14,False,1,False,True,False,False,2025-05-27 11:36:28,Tuesday,11,Outlook,False,False,high,3580
phishing,CRITICAL UPDATE: Office vulnerability found! Patch now,verify-ing_australia.fake,security@fake-ing_australia.com,fail,54,7,7.0,1,1,1,0.296,0,0,True,.com,22,True,1,True,False,False,False,2025-07-28 00:20:28,Monday,0,Unknown,False,False,normal,2973
phishing,FOREX ALERT: AUD/USD will crash! Transfer funds immediately,urgent-banque_cantonale.bad,security@fake-banque_cantonale.com,fail,59,8,8.0,2,1,1,0.288,0,0,True,.com,25,True,1,True,False,False,False,2025-06-27 03:17:28,Friday,3,Unknown,False,True,normal,926
legit,Aadhaar renewal reminder for document ending 4190,none,noreply@bob.de,pass,49,7,7.0,0,0,0,0.02,0,0,True,.de,6,False,0,False,False,False,False,2025-04-26 08:27:28,Saturday,8,Gmail,True,True,low,2007
legit,Annual investment report for 2025 is available,dbs.edu,noreply@dbs.jp,pass,46,7,7.0,0,0,0,0.022,0,0,True,.jp,6,False,1,False,False,False,False,2025-08-16 14:52:28,Saturday,14,Outlook,False,True,normal,6837
legit,Koseki statement for Q1 2024 is now available,none,noreply@shinsei.edu,pass,45,8,8.0,0,0,0,0.044,0,0,False,.edu,11,False,0,False,False,False,False,2025-07-11 14:54:28,Friday,14,Gmail,True,True,normal,3647
legit,Your Lombard_Odier statement for March 2023 is ready,none,noreply@lombard_odier.in,pass,52,8,8.0,0,0,0,0.077,0,0,True,.in,16,False,0,False,False,False,False,2025-07-20 17:02:28,Sunday,17,Yahoo Mail,False,False,high,808
legit,Venmo account linked with Mashreq successfully,mashreq.com,noreply@mashreq.gov,pass,46,6,6.0,1,0,0,0.043,0,0,False,.gov,11,False,1,False,False,False,False,2025-06-07 09:54:28,Saturday,9,Outlook,False,True,low,3904
phishing,Hello_Work SEIZED: Prove ownership within 9 days,update-rakuten_bank.fraud,security@fake-rakuten_bank.com,fail,48,7,7.0,0,0,0,0.188,0,0,True,.com,21,True,1,True,False,False,False,2025-05-22 15:23:28,Thursday,15,Gmail,False,False,high,1225
legit,"Dividend of ¥25,000 credited to your account",china_merchants.gov,noreply@china_merchants.org,pass,44,7,7.0,1,0,0,0.023,1,0,False,.org,19,False,1,False,False,False,False,2025-05-03 16:45:28,Saturday,16,Apple Mail,True,False,normal,1156
phishing,Android ACTIVATION FAILED: Reactivate within 13 days,verify-credit_agricole.bogus,security@fake-credit_agricole.com,fail,52,7,7.0,0,0,0,0.346,0,0,True,.com,24,True,1,False,False,False,False,2025-05-30 02:13:28,Friday,2,Gmail,True,False,high,893
legit,Citibank credit card bill of $500 is due on 2/2/2024,citibank.gov,noreply@citibank.au,pass,52,10,10.0,0,0,0,0.019,1,1,True,.au,11,False,1,False,False,False,False,2025-06-03 15:39:28,Tuesday,15,Gmail,False,False,low,6381
phishing,"LEGAL ACTION: Medicare_AU violation detected! Pay A$75,000",urgent-westpac.phish,security@fake-westpac.com,fail,58,7,7.0,0,0,1,0.276,1,0,True,.com,16,True,1,True,False,False,False,2025-07-09 00:09:28,Wednesday,0,Apple Mail,False,False,normal,1877
phishing,IMMIGRATION ALERT: VA status expired! Renew immediately,secure-inbursa.evil,security@fake-inbursa.com,fail,55,7,7.0,2,1,1,0.345,0,0,True,.com,16,True,1,True,False,False,False,2025-09-06 00:33:28,Saturday,0,Unknown,False,False,normal,1657
legit,"Tenpay transaction limit updated to ¥2,500,000",none,noreply@china_citic.co.uk,pass,46,6,6.0,1,0,0,0.022,1,0,True,.uk,17,False,0,False,False,False,False,2025-05-01 11:30:28,Thursday,11,Apple Mail,True,True,normal,3939
phishing,"Internal_Revenue NOTICE: Pay R$2,500 penalty immediately",urgent-votorantim.evil,security@fake-votorantim.com,fail,56,6,6.0,1,1,0,0.179,1,0,True,.com,19,True,1,True,False,False,False,2025-07-03 11:05:28,Thursday,11,Unknown,False,False,high,2341
legit,Your Standesamt profile has been updated successfully,none,noreply@postbank.gov,pass,53,7,7.0,1,0,0,0.038,0,0,False,.gov,12,False,0,False,False,False,False,2025-04-26 16:40:28,Saturday,16,Unknown,True,True,normal,6390
phishing,"TAX NOTICE: Pay ¥100,000 on LINE_Pay transactions",alert-resona.bad,security@fake-resona.com,fail,49,7,7.0,0,0,0,0.306,1,0,True,.com,15,True,1,True,False,False,False,2025-06-19 23:15:28,Thursday,23,Unknown,False,False,normal,1530
phishing,"GOLD PREDICTION: Buy at 2293, sell at 2934",verify-postbank.illegit,security@fake-postbank.com,fail,42,8,8.0,0,0,0,0.357,0,0,True,.com,17,True,1,False,False,False,False,2025-05-13 05:23:28,Tuesday,5,Gmail,False,True,high,2442
phishing,FOREX ALERT: GBP/USD will crash! Transfer funds immediately,verify-national_bank.malicious,security@fake-national_bank.com,fail,59,8,8.0,2,1,1,0.288,0,0,True,.com,22,True,1,True,False,False,False,2025-06-25 14:19:28,Wednesday,14,Gmail,False,False,normal,656
legit,Your tablet backup completed successfully,bank_australia.de,noreply@bank_australia.com,pass,41,5,5.0,0,0,0,0.024,0,0,False,.com,18,False,1,False,False,False,False,2025-06-23 13:54:28,Monday,13,Unknown,False,False,normal,5615
legit,Your Barclays loan EMI of £500 has been processed,barclays.gov,noreply@barclays.de,pass,49,9,9.0,0,0,0,0.102,1,0,True,.de,11,False,1,False,False,False,False,2025-03-11 10:16:28,Tuesday,10,Gmail,False,False,normal,2779
legit,Cloud storage sync completed,hsbc_australia.gov,noreply@hsbc_australia.jp,pass,28,4,4.0,0,0,0,0.036,0,0,True,.jp,17,False,1,False,False,False,False,2025-06-06 11:00:28,Friday,11,Outlook,False,True,high,5166
legit,Your Afterpay PIN has been changed successfully,none,noreply@nab.gov,pass,47,7,7.0,0,0,0,0.106,0,1,False,.gov,7,False,0,False,False,False,False,2025-07-04 13:38:28,Friday,13,Apple Mail,False,True,normal,4069
legit,Cheque book request approved for Standard_Bank account ****6083,standard_bank.co.uk,noreply@standard_bank.edu,pass,63,8,8.0,1,0,0,0.048,0,0,False,.edu,17,False,1,False,False,False,False,2025-08-31 11:00:28,Sunday,11,Gmail,False,False,normal,7957
phishing,CRITICAL UPDATE: AutoCAD vulnerability found! Patch now,verify-capitalone.bogus,security@fake-capitalone.com,fail,55,7,7.0,1,1,1,0.345,0,0,True,.com,19,True,1,False,False,False,False,2025-05-11 13:10:28,Sunday,13,Unknown,False,False,high,2263
phishing,CashApp license suspended! Verify to restore access,verify-capitalone.illegit,security@fake-capitalone.com,fail,51,7,7.0,2,0,1,0.059,0,0,True,.com,19,True,1,False,False,False,False,2025-06-21 23:00:28,Saturday,23,Gmail,False,True,normal,1919
phishing,SYSTEM UPDATE REQUIRED: Download security patch within 8 hours,secure-bbva_mexico.illegit,security@fake-bbva_mexico.com,fail,62,9,9.0,1,0,0,0.339,0,0,True,.com,20,True,1,False,False,False,False,2025-08-01 05:42:28,Friday,5,Unknown,False,False,normal,1248
phishing,PayEase license suspended! Verify to restore access,verify-shanghai_pudong.bad,security@fake-shanghai_pudong.com,fail,51,7,7.0,2,0,1,0.059,0,0,True,.com,24,True,1,True,False,False,False,2025-05-22 23:54:28,Thursday,23,Thunderbird,False,True,high,1541
phishing,"TRADING ACCOUNT: Margin call! Deposit S$10,000 or lose positions",verify-standard_chartered_sg.suspicious,security@fake-standard_chartered_sg.com,fail,64,9,9.0,1,0,1,0.266,1,0,True,.com,30,True,1,True,False,False,False,2025-03-26 13:31:28,Wednesday,13,Gmail,True,False,normal,2470
legit,"DMV refund of CHF5,000 is being processed",banque_cantonale.gov,noreply@banque_cantonale.co.uk,pass,41,7,7.0,0,0,0,0.146,0,0,True,.uk,22,False,1,False,False,False,False,2025-04-04 15:48:28,Friday,15,Gmail,True,True,normal,2551
legit,Tax-saving investment reminder for financial year 2024,none,noreply@standard_chartered_uae.in,pass,54,7,7.0,0,0,0,0.019,0,0,True,.in,25,False,0,False,False,False,False,2025-07-20 16:20:28,Sunday,16,Apple Mail,True,True,normal,1472
phishing,"REAL ESTATE: Delhi prices will double! Invest ₹25,000",update-federal.suspicious,security@fake-federal.com,fail,53,8,8.0,0,0,1,0.226,1,0,True,.com,16,True,1,True,False,False,False,2025-06-19 09:52:28,Thursday,9,Outlook,False,False,normal,1228
legit,FGTS statement for Q3 2023 is now available,none,noreply@itau.co.uk,pass,43,8,8.0,0,0,0,0.116,0,0,True,.uk,10,False,0,False,False,False,False,2025-05-31 12:34:28,Saturday,12,Outlook,True,False,normal,6962
legit,ATO document is ready for collection,hsbc_australia.de,noreply@hsbc_australia.gov,pass,36,6,6.0,0,0,0,0.083,0,0,False,.gov,18,False,1,False,False,False,False,2025-07-21 17:03:28,Monday,17,Outlook,True,True,normal,7578
phishing,INVESTMENT OPPORTUNITY: 118% returns guaranteed in 16 days,urgent-unionbank.illegit,security@fake-unionbank.com,fail,58,8,8.0,0,0,0,0.362,0,0,True,.com,18,True,1,False,False,False,False,2025-06-23 09:40:28,Monday,9,Unknown,False,False,low,2775
legit,Cheque book request approved for African_Bank account ****2958,african_bank.edu,noreply@african_bank.de,pass,62,8,8.0,1,0,0,0.048,0,0,True,.de,15,False,1,False,False,False,False,2025-08-16 11:04:28,Saturday,11,Thunderbird,False,False,normal,1094
phishing,IPO OPPORTUNITY: Get 633 shares before public! Pay £500,secure-rbs.bad,security@fake-rbs.com,fail,55,9,9.0,0,0,1,0.291,1,0,True,.com,12,True,1,True,False,False,False,2025-06-04 12:57:28,Wednesday,12,Yahoo Mail,False,False,normal,2659
legit,Bill payment of R100 successful via Google_Pay,investec.fr,noreply@investec.co.uk,pass,46,7,7.0,0,0,0,0.087,0,0,True,.uk,14,False,1,False,False,False,False,2025-03-16 11:26:28,Sunday,11,Thunderbird,True,False,normal,7541
legit,"Bill payment of ₽75,000 successful via Sberbank_Online",sberbank.org,noreply@sberbank.com,pass,54,7,7.0,0,0,0,0.056,1,0,False,.com,12,False,1,False,False,False,False,2025-05-26 09:03:28,Monday,9,Yahoo Mail,True,False,high,7212
